nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
Gemini,com.google.android.apps.bard,Olp 89,1,,woi Memini tadi kan aku kan dapat 1.5 bro tadi dia bilang gitu tiba-tiba kelamaan ada tiba-tiba Google malah mengubahnya menjadi 1.5 flash Nadia bilang gitu dia punya 1 juta padahal yang aku punya tadi itu yang saya berhasil mendapatkannya yang 1.5 bro Nadia bilang dia punya 2 juta token nah lalu tiba-tiba hilang gara-gara kalian mengubah ininya tolonglah dikembalikan lagi awas ndak kembalikan aku kasih ranting bintang 1 kembalikan 2 juta token aku yang tadi,negatif,Bug/keluhan teknis,1b420a39-5ffd-48b4-abf8-34e8bd4553f7,0.0
Gemini,com.google.android.apps.bard,aribudi tkj,1,,TERLALU MENGGANGGU AKTIFITAS.!!!!,negatif,Kritik/emosi negatif,27b660df-b4c5-4bea-af54-2a40897124f7,1.0
Gemini,com.google.android.apps.bard,Chelsea Isabel,1,,ketika saya rekam suara gemini ikut campur.,netral,"Netral (pertanyaan, spam, tanpa muatan)",352c60df-5be4-4e77-9212-6eabb118751a,0.0
Gemini,com.google.android.apps.bard,Ahmad Mujani,1,,Jelek aplikasinya karena terintegrasi dengan app Google. Harusnya berdiri sendiri,negatif,Kritik/emosi negatif,99300439-e7fb-4e2a-a9a6-42ecf4b5052e,1.0
Gemini,com.google.android.apps.bard,Sry Wahyuni,1,,"gatau rumus, gatau hasil dan menghitung dgn benar, sering salah dan g mau ngaku, terlalu membenarkan diri. sering salah, tidak teliti",negatif,Kritik/emosi negatif,6bd7b3be-f173-4e65-a368-4e39d9571a4b,3.0
Gemini,com.google.android.apps.bard,dani dani,1,,apk gj anj udah kirim foto apa ajja tetap gabisa di edit selalu di tolak dengan alasan anak di bawah umur padahal jelas jelas di foto gada orang satupun emang bener bener eror gj ni apk redup ajja,negatif,Bug/keluhan teknis,1f5e0b77-851c-4b5c-aea3-17d4c854f75d,1.0
Gemini,com.google.android.apps.bard,Oming Nicu,1,,"Saya sangat keberatan dengan kebijakan Google AI yang membatasi usia pengguna minimal 18 tahun dan harga langganan Ultra yang mencapai jutaan rupiah. Batasan usia ini sangat diskriminatif bagi pengguna muda mandiri yang ingin berkreasi. Ditambah lagi, harga tersebut sangat tidak masuk akal dan menghambat akses teknologi. Saya mendesak Google untuk memperbarui batas usia menjadi 10+ dan menurunkan harga langganan. Jika tidak diperbaiki, saya laporkan aplikasi ini sebagai konten mengganggu.",negatif,Kritik/emosi negatif,9182a060-7221-4c49-adaa-6d88305ba911,1.0
Gemini,com.google.android.apps.bard,Diki Fahmi,1,,"jangan di batasi dong, gemini",netral,"Netral (pertanyaan, spam, tanpa muatan)",717cd485-991e-4074-a047-f6b7c3bf9336,1.0
Gemini,com.google.android.apps.bard,Bryan Richie lee,1,,gemini sekarang jelek gaya gambar aj gk bisa mirip padahal saya bilang gaya gamabr tetap eh taunya kepengen saya gk bisa,negatif,Bug/keluhan teknis,38563077-78c9-452a-a3cd-3d67870fd4fb,0.0
Gemini,com.google.android.apps.bard,Henzo,1,,"I've subscribed, but Gemini often makes mistakes and doesn't understand, even though I gave a simple command, just to make a photo of the power outlet, and I gave him a photo reference. Instead, he didn't make a new photo.",netral,"Netral (pertanyaan, spam, tanpa muatan)",39275630-483e-485e-97d1-6b7d20510e4d,0.0
Gemini,com.google.android.apps.bard,Sayaka Usa,1,,Setiap minta generate gambar hasilnya tidak memuaskan,negatif,Kritik/emosi negatif,9c6427ca-089c-42bb-8dae-06087b78d1d6,0.0
Gemini,com.google.android.apps.bard,Syaro Fana,1,,"jelek, ai ga responsif, banyak melakukan kesalahan, tidak bisa melakukan hal dengan benar dalam sekali percobaan. harus disuruh berkali kali",negatif,Bug/keluhan teknis,07aa1e94-00e1-41d5-a5bc-2ab5e609a7f7,0.0
Gemini,com.google.android.apps.bard,BARKABAR 797,1,,Sayang banget banyak sensor..,netral,"Netral (pertanyaan, spam, tanpa muatan)",7ae67a21-34f7-4d50-a29f-a0456a5e6491,1.0
Gemini,com.google.android.apps.bard,Camera lintas,1,,aplikasi berbayar,netral,"Netral (pertanyaan, spam, tanpa muatan)",f27f07e5-dd7c-46c9-ad70-d30d80da044f,0.0
Gemini,com.google.android.apps.bard,Gede Artha,1,,kenapa chat Gemini ilang tiba tiba,negatif,Bug/keluhan teknis,96ce2bdd-70cc-4a2e-811f-669f4793386d,0.0
Gemini,com.google.android.apps.bard,Dani Ramdanii,1,,hanya bisa mengedit beberapa foto saja padahal dulu selalu bisa mengedit banyak foto,netral,"Netral (pertanyaan, spam, tanpa muatan)",0f2faef5-e516-4c81-83a6-7688dfb12593,0.0
Gemini,com.google.android.apps.bard,Fahri Al akbar,1,,"aku sebenarnya agak kesal sama ai ini karena saat aku cerita sesuatu yang menyenangkan dan seru,tiba tiba Gemini memberikan jawaban yang agak mematahkan semangat cerita saya salah satunya adalah karena sensornya yang sangat sensitif terhadap kata diikat,cuek dan lain lain. mungkin ini terlambat tapi maaf saya memberikan bintang 1, terimakasih",negatif,Bug/keluhan teknis,fcb00fc0-36c0-4ef8-9643-0f5eafbbd9c8,1.0
Gemini,com.google.android.apps.bard,Thoybatul Mabruroh,1,,Yang bintang 5 GAK masuk akal,negatif,Kritik/emosi negatif,a7442890-9244-4def-9190-c7168f7f5522,0.0
Gemini,com.google.android.apps.bard,Reynaldi Jonzer Arrang Tasik,1,,"Tolong perbaiki bug kamera bawaannya agar tidak ngezoom saat ambil foto padahal zoom nya masih 1x, terus kameranya tidak bisa di zoom out juga. Begitu juga setelah saya mengambil foto. masa pinggiran gambarnya di crop otomatis juga😑 Jadi terpaksa ambil fotonya berkali-kali agar rasionya sesuai",negatif,Bug/keluhan teknis,3f8f420e-81c1-4fa2-b60e-662935efc420,2.0
Gemini,com.google.android.apps.bard,Muh Ridwan Arsyad,1,,jelek AI bego kadang salah ngasih informasi,negatif,Kritik/emosi negatif,ef9acf77-9184-4f50-8c40-6e55a3b2eae4,1.0
Gemini,com.google.android.apps.bard,Syahrina F,1,,"beli yang berbayar, tapi sering error dan tidak update informasi. sering memberikan info yang salah. mohon diperbaiki.",negatif,Bug/keluhan teknis,0247f605-7674-474c-91f6-49aa5f90c015,0.0
Gemini,com.google.android.apps.bard,Ibrahim Izza,1,,makin lama makin error asli :( kecewa bro,negatif,Bug/keluhan teknis,5f0eb608-15b0-49b3-b071-a26717e1fd08,1.0
Gemini,com.google.android.apps.bard,Rais Rendra,1,,ngirim foto untuk tanya' malah ga bisa,negatif,Bug/keluhan teknis,77bca481-e825-4729-8a0b-ba0f840b4263,1.0
Gemini,com.google.android.apps.bard,Fds Fidelis,1,,aplikasi Gemini ini tiba-tiba error memberi informasi yang salah awalnya saya berbicara serius asisten Gemini sedang ngomong serius terus tiba-tiba dia berbicara yang seolah-olah tidak tahu kejadian apa memberi informasi tidak benar Saya baru saja mendapatkan aplikasi Gemini ini sudah error,negatif,Bug/keluhan teknis,2c0ea2f9-8fb2-4c28-80a8-d3d7bd4f7442,0.0
Gemini,com.google.android.apps.bard,Yolanda Nida Triandini,1,,"JELEK BANGET, paling benci kalo jaringan buruk malah hasil AI nya hilang dan muncul ""Koneksi Anda terganggu, harap cobalagi (14)"", ya biar apasih hasilnya ilang? udah nunggu hasilnya lama malah ilang karena jaringan buruk. dibuat hasilnya tetep ada apa gak bisa? atau kalo emang stuck disitu karena ada bug atau jaringan buruk, buat fitur lanjutkan, bukan malah hilang, karena kadang hasil jawaban kedua lebih buruk daripada jawaban pertama.",negatif,Bug/keluhan teknis,c3e871c1-e4ed-4dcd-82b5-8118dd9e65c7,0.0
Gemini,com.google.android.apps.bard,A Agus,1,,"masa pak GM Dibilang nya youtuber The strongest battlegrounds,gemes bgt gw",negatif,Bug/keluhan teknis,b4e7962c-b7c0-4c0d-8e67-bf33dbf8e054,0.0
Gemini,com.google.android.apps.bard,Nur Baiti,1,,ngatain diri sendirinya monyet dong💔,netral,"Netral (pertanyaan, spam, tanpa muatan)",a66e9c31-a6f4-463e-8bf6-995afdb7277b,0.0
Gemini,com.google.android.apps.bard,Viσlєt Cassandra,1,,"Hai gemini, tolong diperbaiki. masalahnya sangat menggangu. sering force close mendadak saat sedang mengetik panjang. dan ketika aplikasi dibuka ulang, semua pesan yang diketik tapi belum dikirim langsung hilang sehingga perlu mengetik ulang dari 0. ini sangat menggangu apalagi jika sedang diskusi topik yang panjang.. bayangkan sudah mengetik beberapa pragraf tapi mendadak hilang total karena force close tanpa sebab",negatif,Bug/keluhan teknis,55aa9828-4041-4037-9aa1-809c1549f347,4.0
Gemini,com.google.android.apps.bard,Ihyak Ulumudin,1,,"masa ai lainya bisa buat desain yg sesuai gambar dan motifnya, ini malah ga bisa gimana ceritanya padahal foto udah jelas, dah ga lagi""",negatif,Bug/keluhan teknis,5c6e4036-c9cb-4b5b-8a8d-08bd87f2ce4e,1.0
Gemini,com.google.android.apps.bard,JunkCreek,1,,ai bodoh cm perpustakaan itu pun tdk akurat,negatif,Kritik/emosi negatif,5792788c-5b67-42db-bae6-8ad95813af90,0.0
Gemini,com.google.android.apps.bard,Wira p Manik,1,,aplikasi dungu apa yang di minta apa yang di kasih jauh beda sat😹😹,netral,"Netral (pertanyaan, spam, tanpa muatan)",8e8135e7-5987-442c-a395-69876f6c768b,0.0
Gemini,com.google.android.apps.bard,Zeon ueraixa,1,,"setelah update malah egk bisa buka lagi gemininya, force close",negatif,Bug/keluhan teknis,1d23bd98-6018-4e0a-9d08-cb509588518e,0.0
Gemini,com.google.android.apps.bard,Nama Depan,1,,"sumpah apk ga jelas,ngirim prompt prosesnya lama banget kayak nunggu mantan balik tapi ga kunjung balek sumpah ga jelas udah 1 jam gw tungguin baru kelar",negatif,Bug/keluhan teknis,99881491-fcb6-4841-bc79-741f09b9b20c,0.0
Gemini,com.google.android.apps.bard,Ridwan Ok,1,,lama banget loading nya respon nya saran dipercepat,positif,Pujian/kepuasan,61e11924-0e52-4743-b0aa-de80db00dbec,0.0
Gemini,com.google.android.apps.bard,Nurul Sabar,1,,"ga jelas bgt ,selalu salah jawabannya ,ga sesuai sama yang aku mau ,tidak rekomed ,jangan di download ya guyysss",negatif,Bug/keluhan teknis,2ef9f663-e0c4-4c71-8aff-04cc81f4117d,0.0
Gemini,com.google.android.apps.bard,Agustus dan September,1,,jawaban nya suka salah dan aneh,negatif,Kritik/emosi negatif,46077d0b-68cd-460d-b590-c722f36127b8,1.0
Gemini,com.google.android.apps.bard,Ade Heri,1,,"There are so many AI applications, Gemini AI is the most fragile, its data is easily lost, one conversation with another is sometimes connected, so this Gemini cannot focus, when I want to discuss many things in several conversations at once, I use another AI, conversation 1, 2, 3 is never connected at all.",netral,"Netral (pertanyaan, spam, tanpa muatan)",9212dbc8-0cfb-4f10-b16f-8d5a2db8ae69,0.0
Gemini,com.google.android.apps.bard,Samsul Anwar,1,,"jujur bikin gw kehilangan kesabaran Mulu, oke sih untuk cari referensi, tapi buat gambar tidak bagus, beberapa kali udah ngomong berkali kali sama aja hasilnya gitu Mulu gak ada perubahan.",negatif,Bug/keluhan teknis,b83b1e50-308b-467e-83cb-4e1953273dd3,5.0
Gemini,com.google.android.apps.bard,Yogi Mahendra,1,,ga berguna tidak membantu,negatif,Kritik/emosi negatif,02f0c00b-6c16-449b-9f0b-5a2fdb0c18f4,0.0
Gemini,com.google.android.apps.bard,Andree,1,,"I'm disappointed with Gemini, it often says ""An error occurred. Please try again (13)"" when it's being used.",negatif,Bug/keluhan teknis,c0fe12bb-cd83-4fd3-acc6-eb3e39bcc608,0.0
Gemini,com.google.android.apps.bard,Ilham Pratama,1,,dikit² gemini adalah ai dan dapat melakukan kesalahan Sampek bikin kesel,negatif,Kritik/emosi negatif,83f76cb5-aa1e-47b2-80a7-a817a2b8cb52,0.0
Gemini,com.google.android.apps.bard,Muhammad Farhan,1,,"menyusahkan, membuat bingung, bikin naik darah",negatif,Kritik/emosi negatif,5b491086-d86a-47d1-a3fa-2ec69cdfa1e9,0.0
Gemini,com.google.android.apps.bard,ANOS VOLDIGOAD,1,,"AI aneh, diberi instruksi untuk tidak melakukan yang dimaksud, malah mengulanginya lagi dan lagi. tingkatkan lah ai kalian ini Google, mengecewakan.",negatif,Kritik/emosi negatif,ba4936f1-1ba2-41eb-a0ed-905582e64e17,0.0
Gemini,com.google.android.apps.bard,Qii,1,,gabisa di download di hp ak,negatif,Bug/keluhan teknis,50cf4ce8-e0de-40c5-a8f3-00189dbcee88,0.0
Gemini,com.google.android.apps.bard,Sandra Claudia,1,,"nihh aplikasi tolol banget, loding lama, foto jauh banget sama ekspektasi, foto yg bisa di edit juga terbatas gak worth it banget buat didownload kecewa berat",negatif,Kritik/emosi negatif,08c7f053-e3e6-4c7f-bd97-6b9ad55e1b1b,2.0
Gemini,com.google.android.apps.bard,Kenzo Ganteng,1,,bodoh bgt jelek bodoh jangan diinstal,negatif,Kritik/emosi negatif,912b8a15-5c34-4cbf-911d-8127c6f41777,1.0
Gemini,com.google.android.apps.bard,Willyam Marenda,1,,"SANGAT BURUK UNTUK VERSI GRATISAN, HASIL ANALISA SERING TERJADI ASAL JAWAB DAN GAK NYAMBUNG SAMA PERMINTAAN PROMT. BAHAYA UNTUK PEKERJA PROFESIONAL",negatif,Kritik/emosi negatif,4efe31cc-42f9-436c-abb5-481073aa2411,1.0
Gemini,com.google.android.apps.bard,a rul,1,,ai terjelek yang pernah ada,netral,"Netral (pertanyaan, spam, tanpa muatan)",cfb75c6d-7d1e-44ba-aafb-9912d3da3fd3,2.0
Gemini,com.google.android.apps.bard,Jefft Christian,1,,"produc google Stupid. respon lemot, busuk, mending ChatGBT or dola. hahahaha jangan mau donload",negatif,Bug/keluhan teknis,97938d1f-b430-4de1-8d33-fc9901132a7d,2.0
Gemini,com.google.android.apps.bard,Rizky Ramadhan,1,,"aneh anjirr, gw minta bikin gambar dari dua referensi malah muncul ""saya tidak bisa membuat gambar krn masalah konten gambar pihak ketiga"" apa cok sumpah, orng gw uploud dua gambar gajelas banget sumpah. Benerin gw gk mau tau",negatif,Bug/keluhan teknis,c323cccf-a082-4cb2-8d08-c8ce3fba75fb,3.0
Gemini,com.google.android.apps.bard,afifah humairah,1,,"apa ini, fitur lambat",negatif,Bug/keluhan teknis,f0d32f9b-6c88-4c51-8999-0c7b4fc57358,1.0
Gemini,com.google.android.apps.bard,Anand Krysna,1,,"Sering loading, padahal jaringan bagus",negatif,Rating rendah dengan pujian → sarkasme,ce4c3673-9c47-46ed-9ff9-b878ffd0da75,2.0
Gemini,com.google.android.apps.bard,Septian Division 03,1,,Gemini lambat banget responnya,negatif,Bug/keluhan teknis,6ec1e065-4b20-4246-a6d7-be2a78e9a350,1.0
Gemini,com.google.android.apps.bard,Nur Syahwa Salsabila r,1,,"gemini kurangajar banget responnya, nyakitin hati",netral,"Netral (pertanyaan, spam, tanpa muatan)",1f5b098e-4677-498c-89ed-e6de1ec261a6,4.0
Gemini,com.google.android.apps.bard,San Dominggo,1,,ai terlambat di muka bumi,negatif,Bug/keluhan teknis,adf5d62e-4540-4601-b93e-810a96826501,1.0
Gemini,com.google.android.apps.bard,Alight Motion,1,,"""Percakapan ini sepertinya tidak aman atau tidak pantas. Saya akan menghentikannya. Anda dapat memulai obrolan baru jika ingin membicarakan hal lain."" coba bug nya hilangin lol",negatif,Bug/keluhan teknis,b87aa397-ef19-4a0c-a8f5-bcc6cdb57cce,1.0
Gemini,com.google.android.apps.bard,saiyacyaaa,1,,"suka nyebelin dan mendadak jadi bodoh,padahal udah diedit dll. kadang lemot juga",negatif,Bug/keluhan teknis,4c3a09d2-b2e3-4d8e-9139-d9528e78067a,1.0
Gemini,com.google.android.apps.bard,Erwin Santoso,1,,Jelek banget. Respon yang muncul makin lambat dan ngaco. Gara2 pakai AI ini bikin rugi.,negatif,Bug/keluhan teknis,cf466120-9f0a-4501-aff7-45383f0c5a89,2.0
Gemini,com.google.android.apps.bard,Zakaria02,1,,jelek GK berguna sekali jadi tolong perbaiki karna sering terjadi masalah,negatif,Kritik/emosi negatif,26545900-8c0a-4859-9007-b4895ceb3183,2.0
Gemini,com.google.android.apps.bard,Zahra Raa,1,,baguss buat semua nya vitur nya cma 1 saja yg kurang yaitu klo buat gambar tu engga bisaaa entah cma di aku doang mungkin tpi engga tau dri yg lain gimna,negatif,Kritik/emosi negatif,df42c446-cba1-496b-9b81-bc22da3266f7,1.0
Gemini,com.google.android.apps.bard,Miftachul Ricky Ardiansyah,1,,"bagus sebenernya tapi, kenapa tiba-tiba force close sendiri, ngetik panjang² jadi ke riset ngetik awal, tolong dong pihak google perbaiki bug ini, aplikasi gemini ini bagus banget soal nya. salam hangat saya.",negatif,Bug/keluhan teknis,0b4df7e9-0b32-4d3a-ad77-8bbfa56785ac,7.0
Gemini,com.google.android.apps.bard,Gun Tur,1,,mode ai terjelek yang pernah saya temui.. tidak sesuai banyak salah nya,negatif,Bug/keluhan teknis,0a4dd293-4cb6-433d-809e-c16088a420cc,1.0
Gemini,com.google.android.apps.bard,Unknown Man,1,,Gemini TOLOL rakus amat sama internet,negatif,Kritik/emosi negatif,6e650c49-b3d8-402d-881c-bdd9fb48ecb2,1.0
Gemini,com.google.android.apps.bard,Pande Camada,1,,"aplikasi payah, respon live ga pernah mau. andai aja aplikasi ga tertanam pasti dah di halua",negatif,Kritik/emosi negatif,0a40636b-1d18-4776-af1f-d50c831cb604,1.0
Gemini,com.google.android.apps.bard,Fahris Gazz•,1,,pas ai nya ngehawab ngelagg,netral,"Netral (pertanyaan, spam, tanpa muatan)",9ed5441f-dc68-4de7-919a-534dd20369ca,0.0
Gemini,com.google.android.apps.bard,Kayla Rachman,1,,ini hp aneh gak bisa pake gemini anj,negatif,Bug/keluhan teknis,f7f2986d-0448-44ba-a5f1-aecaf0ce328e,0.0
Gemini,com.google.android.apps.bard,Farda,1,,payah dalam memahami perintah sederhana,netral,"Netral (pertanyaan, spam, tanpa muatan)",3772d415-5560-479d-b6f2-0acdbe1809cd,1.0
Gemini,com.google.android.apps.bard,Creaper,1,,"live baru dua jawaban udah lagi, terjadi eror, apaan sih nggak jelas, padahal jaringan hp bagus, nggak jelas banget, jaringan lancar keterangannya jaringan bermasalah",negatif,Kritik/emosi negatif,81fabe5b-6c19-44d5-b346-1bbfea8c7387,1.0
Gemini,com.google.android.apps.bard,Rahmad Aryaa,1,,uuuu aplikasi sampah anjeng,negatif,Kritik/emosi negatif,25a48678-f013-4a55-a6b4-9314b186712b,0.0
Gemini,com.google.android.apps.bard,Yunan Setiawan,1,,"Banyak kesalahan informasi yang diberikan mengenai suatu masalah, pada suatu waktu sesuai, lalu jika ditanyakan kembali masalah yang sama, maka jawabannya keliru. Kebanyakan informasi yang diberikan hoax, tidak sesuai dengan fakta aslinya.",negatif,Bug/keluhan teknis,6be1ef8d-5482-4be5-a76a-5c3ba7e4dd5b,0.0
Gemini,com.google.android.apps.bard,Arum Hidayah,1,,"bikin emosi terus di ajak diskusi nya, udah di jelasin detail padahal terus ga lama satu jam kemudian udah lupa aja apa yang di omongin",netral,"Netral (pertanyaan, spam, tanpa muatan)",fd9513f9-a708-4d6b-8836-0cd7cb6ed8c4,1.0
Gemini,com.google.android.apps.bard,Irul Khaerun,1,,"ai nya tolol, upload gambar buat di analisis malah ai nya ikut-ikutan buat gambar, apalgi kalau buat pesan yang panjang udah pasti yang di baca cmn setengah. jujur jelek bgt, bwt cerita fiksi sampai puluhan episode hancur + kacau semua alur nya gara-gara ai nya Ngegabungin cerita fisik 1 (lama) kecerita fiksi 2 (baru)",negatif,Kritik/emosi negatif,053f1090-50dc-4873-afc2-42588ee5af8b,3.0
Gemini,com.google.android.apps.bard,Dimos Santo,1,,"woi masih banyak ngebug astaga, bikin orang frustasi dimana sering membuat history baru tidak sengaja, kadang berikan beberapa pertanyaan kadang bikin secara otomatis tidak sengaja buat history baru, dan tambahin fitur nonaktif fitur nano banana, karena terlalu menganggu saat bahas visual",negatif,Bug/keluhan teknis,b94783c1-eae1-4b7b-9392-8878cc0c5551,0.0
Gemini,com.google.android.apps.bard,Mamah Zahira,1,,tidak sesuai perintah dan malah nipu,negatif,Bug/keluhan teknis,f02811de-c8b8-405e-9ede-20dd930954f9,0.0
Gemini,com.google.android.apps.bard,Audy A,1,,"kurangin kata"" slang gaul gak guna dah, jelek banget",negatif,Kritik/emosi negatif,de67e3f5-f935-45bd-8b0f-937bdb00a56f,0.0
Gemini,com.google.android.apps.bard,Fadhil Sammy Akbar,1,,AI paling lamabat TAI,netral,"Netral (pertanyaan, spam, tanpa muatan)",7f223ed9-4d45-493e-a823-1779d0cf82d0,0.0
Gemini,com.google.android.apps.bard,Mirza Fadilah,1,,ai ampas tidak bisa merespon,negatif,Bug/keluhan teknis,e5a3af8e-e13a-4d13-b8b7-7cd0ce519135,0.0
Gemini,com.google.android.apps.bard,ZeyaNaila,1,,Low Respon Pas Kirim Gambar Lebih Dari 3,netral,"Netral (pertanyaan, spam, tanpa muatan)",6ef187cd-6f7e-4178-bcb6-c7daca0bc7c0,0.0
Gemini,com.google.android.apps.bard,LZP 700,1,,"cuma nanya cara ganti adaptor hub cakram malah dijawab ""Mari kita bicarakan hal lain. Saya tidak dapat membantu Anda dalam hal ini."" padahal ga ada aku ketik aneh², dan ada beberapa percakapan yang ga bisa dibuka padahal Internet lancar 😒",negatif,Bug/keluhan teknis,2e3476ff-34d6-4285-9cfb-d58b456d4592,3.0
Gemini,com.google.android.apps.bard,Mr. Ishel Misheriel.Annymous,1,,why did the respon become weird?? or can you explain why my ai was sensitive from my netral question?,netral,"Netral (pertanyaan, spam, tanpa muatan)",5bbb5138-67bf-443e-9e1f-114e32162721,0.0
Gemini,com.google.android.apps.bard,Emerson McKinney,1,,gemini apa nih di suruh buat gambar malah di buat video 😡 makin kesini makin buruk minta apa respon nya apa jelek banget,negatif,Kritik/emosi negatif,58bbef8c-fc45-4268-9893-56309e29456f,0.0
Gemini,com.google.android.apps.bard,Edi Waluyo,1,,jelek minta tolong buat tunjukin produk yang tepat malah salah terus udah gitu malah tiba tiba ke Snack padahal aku bilang nya botol minum dan juga malah ke eskrim padahal aku bilangnya botol minum ai nya ngaco,negatif,Bug/keluhan teknis,04e48f3b-c2e4-4b3a-bbb7-3e4c419d22c6,1.0
